0.11750472337007523,0.05748267471790314,0.3530939221382141,0.20986342430114746,0.011371409520506859,0.2506837844848633
0.12651844322681427,0.062022700905799866,0.36511796712875366,0.20571455359458923,0.014234700240194798,0.22639165818691254
0.057306427508592606,0.035090140998363495,0.6233384013175964,0.11728402972221375,0.004130822606384754,0.16285014152526855
0.10728033632040024,0.06838200986385345,0.3001271188259125,0.22745773196220398,0.007154376246035099,0.2895984649658203
0.09582185000181198,0.04413812234997749,0.5702887177467346,0.10373467206954956,0.00744409766048193,0.17857258021831512
0.048325322568416595,0.030185148119926453,0.5354471802711487,0.07661573588848114,0.0048604691401124,0.3045661449432373
0.05496080219745636,0.02767549455165863,0.5849382281303406,0.07004179805517197,0.00508285965770483,0.25730088353157043
0.04965318739414215,0.02557438798248768,0.6702185273170471,0.06384079158306122,0.005208881106227636,0.18550412356853485
0.05073341354727745,0.03016398660838604,0.5896497964859009,0.07431430369615555,0.0058881305158138275,0.2492503523826599
0.04122462496161461,0.02303921803832054,0.6946747899055481,0.06258897483348846,0.004039139021188021,0.17443321645259857
0.04336852207779884,0.026023657992482185,0.6228156685829163,0.0767478346824646,0.003907974809408188,0.2271362692117691
0.04014727100729942,0.018748322501778603,0.6773452758789062,0.06027226522564888,0.0022357148118317127,0.20125119388103485
0.06369422376155853,0.04485466703772545,0.5550397634506226,0.14252863824367523,0.004806990269571543,0.18907572329044342
0.05788692459464073,0.041543006896972656,0.6015458703041077,0.1333087533712387,0.0043562850914895535,0.1613590568304062
0.07512031495571136,0.043112050741910934,0.6059753894805908,0.12556205689907074,0.005122148897498846,0.14510810375213623
0.04661833122372627,0.030734842643141747,0.6732039451599121,0.09185045957565308,0.003618173534050584,0.1539742648601532
0.06447743624448776,0.04555030167102814,0.5367048978805542,0.1557707041501999,0.004063088912516832,0.1934337019920349
0.05571778491139412,0.038103725761175156,0.6012131571769714,0.1365131437778473,0.003194218734279275,0.1652580052614212
0.062402453273534775,0.03772205859422684,0.5901203751564026,0.13758590817451477,0.0031558682676404715,0.1690133512020111
